ID_PROYECTO;Comienzo de obra;Fin de obra;Nombre de obra;DescripciÛn;  Monto Total  ; Sector ;Avance Financiero;Avance Fisico;ID_ENTIDAD_EJECUTORA;Duracion Obra (Dias); Objetivo General;ID_TIPO_PROYECTO;Localidad;Provincia;Etapa
1003119484;2022;2023;SISTEMA CLOACAL CHARADAI  ETAPA I;consiste en la ejecuciÛn de las redes de distribuciÛn de desag¸es cloacales comprendidaentre las calles ‚ÄúAcceso por Ruta Nacional N¬∞89 y calle 28 de septiembre calle Corrientes y calle paralela a DarÌo AntÛn abarcando un ·rea de 50ha con 461 conexiones domiciliarias (entre cortas y largas).Para los colectores se ejecutar·n caÒerÌa de PVC CL6 1723m di·metro 160mm 30m di·metro 200mm y 20m di·metro 250mm) y se ejecutar·n 19 bocas de registro. En lo que respecta a la caÒerÌa de distribuciÛn se ejecutar·n 9635m de di·metro 160mm 60 bocas de registro y 26 c·maras de acceso; $ 142.096.033 ; AGUA Y CLOACA ;0,0987;60%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;180;consiste en la ejecuciÛn de las redes de distribuciÛn de desag¸es cloacales comprendidaentre las calles ‚ÄúAcceso por Ruta Nacional N¬∞89 y calle 28 de septiembre calle Corrientes y calle paralela a DarÌo AntÛn abarcando un ·rea de 50ha con 461 conexiones domiciliarias (entre cortas y largas).Para los colectores se ejecutar·n caÒerÌa de PVC CL6 1723m di·metro 160mm 30m di·metro 200mm y 20m di·metro 250mm) y se ejecutar·n 19 bocas de registro. En lo que respecta a la caÒerÌa de distribuciÛn se ejecutar·n 9635m de di·metro 160mm 60 bocas de registro y 26 c·maras de acceso;126;TAPENAG¡;Chaco;En EjecuciÛn
1003119485;2022;2022;RED DE CLOACAS BARRIO SAN FRANCISCO DE ASÕS;Los objetivos son dar respuesta a la problem·tica existente de colapso de pozos ciegos a corto plazo de los barrios afectados y a la demanda de servicio que esto requiere. Consolidar la red cloacal existente; $ 29.747.135 ; AGUA Y CLOACA ;0,4617;91%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;180;Los objetivos son dar respuesta a la problem·tica existente de colapso de pozos ciegos a corto plazo de los barrios afectados y a la demanda de servicio que esto requiere. Consolidar la red cloacal existente;126;ANDALGAL¡;Catamarca;En EjecuciÛn
1003116224;2022;2022;CONSTRUCCION DE 17 CUADRAS DE CARPETA ASFALTICA;MEJORAR LA ACCESIBILIDAD A LOS BARRIOS Y LA CALIDAD DE VIDA DE LOS VECINOS; $ 24.950.000 ; OBRAS VIALES ;56%;27%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;155;MEJORAR LA ACCESIBILIDAD A LOS BARRIOS Y LA CALIDAD DE VIDA DE LOS VECINOS;65;CHIVILCOY;Buenos Aires;Finalizada
1003121907;2022;2023;AMPLIACI”N DE  RED DE DESAGUES CLOACALES  RANCHOS BUENOS AIRES;AMPLIACI”N DE LA RED DE DESAGUES CLOACALES.; $ 24.871.311 ; AGUA Y CLOACA ;100%;45%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;352;AMPLIACI”N DE LA RED DE DESAGUES CLOACALES.;126;GENERAL PAZ;Buenos Aires;En EjecuciÛn
1003119495;2022;2022;RECOLLECCION LIQUIDOS CLOACALES SEGUNDA ETAPA;Cumplimentar la cobertura de servicios b·sico de Agua potable al 100% y Desag¸es Cloacales al 80% hacia el aÒo 2030 bajo el Plan Director de Agua Potable y Saneamiento de la Provincia de CÛrdoba. Acciones EstratÈgicas para un Desarrollo Sostenible GestiÛn 2020-2023.; $ 48.079.142 ; AGUA Y CLOACA ;0,4951;11%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;270;Cumplimentar la cobertura de servicios b·sico de Agua potable al 100% y Desag¸es Cloacales al 80% hacia el aÒo 2030 bajo el Plan Director de Agua Potable y Saneamiento de la Provincia de CÛrdoba. Acciones EstratÈgicas para un Desarrollo Sostenible GestiÛn 2020-2023.;126;UNI”N;CÛrdoba;En EjecuciÛn
1003119496;2022;2023;REMODELACION RED DE DISTRIBUCION DE AGUA POTABLE;El presente proyecto se refiere a la renovaciÛn total de caÒerÌas principales de distribuciÛn de agua potable (se propone realizar en 2 etapas) que se conectar· al tanque existente y se agregar· una nueva perforaciÛn para abastecer el mismo tanque de reserva a una distancia de 60m del mismo. De esta manera unificar la caÒerÌa en materiales y ubicaciÛn asÌ como mejorar el servicio en cuanto a calidad y presiÛn y permitir la ampliaciÛn en cantidad de conexiones bajo las mismas condiciones. Se instalar·n seg˙n CÛmputo y Presupuesto 3.990m de caÒerÌas de PVC CL6 de DN 75 90 y 110mm 8 v·lvulas esclusa 3 v·lvulas de aire 1 hidrante 252 conexiones domiciliarias nuevas y 84 reconexiones de acometida existente. Incluye adem·s una perforaciÛn para captaciÛn de agua subterr·nea de 45m de profundidad.; $ 19.963.619 ; AGUA Y CLOACA ;0,6935;100%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;360;El presente proyecto se refiere a la renovaciÛn total de caÒerÌas principales de distribuciÛn de agua potable (se propone realizar en 2 etapas) que se conectar· al tanque existente y se agregar· una nueva perforaciÛn para abastecer el mismo tanque de reserva a una distancia de 60m del mismo. De esta manera unificar la caÒerÌa en materiales y ubicaciÛn asÌ como mejorar el servicio en cuanto a calidad y presiÛn y permitir la ampliaciÛn en cantidad de conexiones bajo las mismas condiciones. Se instalar·n seg˙n CÛmputo y Presupuesto 3.990m de caÒerÌas de PVC CL6 de DN 75 90 y 110mm 8 v·lvulas esclusa 3 v·lvulas de aire 1 hidrante 252 conexiones domiciliarias nuevas y 84 reconexiones de acometida existente. Incluye adem·s una perforaciÛn para captaciÛn de agua subterr·nea de 45m de profundidad.;123;URUGUAY;Entre RÌos;En EjecuciÛn
1003119497;2022;2022;RED CLOACAL BARRIO CEFERINO;El objetivo es mejorar su calidad de vida.; $ 56.500.000 ; AGUA Y CLOACA ;0,5898;7%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;120;El objetivo es mejorar su calidad de vida.;126;GENERAL ROCA;RÌo Negro;Finalizada
1003119499;2022;2022;RED DE AGUA;MAYOR CALIDAD DE VIDA Y SERVICIO ESCENCIAL; $ 22.609.884 ; AGUA Y CLOACA ;0,3166;48%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;180;MAYOR CALIDAD DE VIDA Y SERVICIO ESCENCIAL;123;PARAN¡;Entre RÌos;Finalizada
1003119500;2022;2023;RED COLECTORA CLOACAL;El objetivo de este proyecto comprende la ejecuciÛn del tendido de caÒos de PVC cloacales con junta el·stica apoyados en una cama de arena de di·metro seg˙n indique la planimetrÌa  la realizaciÛn de bocas de registro con cuerpo de H¬∞ A¬∞ y tapa de F¬∞F¬∞ y la construcciÛn de estaciÛn elevadora.; $ 64.147.097 ; AGUA Y CLOACA ;0,2257;23%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;600;El objetivo de este proyecto comprende la ejecuciÛn del tendido de caÒos de PVC cloacales con junta el·stica apoyados en una cama de arena de di·metro seg˙n indique la planimetrÌa  la realizaciÛn de bocas de registro con cuerpo de H¬∞ A¬∞ y tapa de F¬∞F¬∞ y la construcciÛn de estaciÛn elevadora.;127;DIAMANTE;Entre RÌos;En EjecuciÛn
1003106472;2020;2021;PROYECTO CORD”N CUNETA CALLE ECHEVERRÕA;Dotar de infraestructura b·sica al barrio mejorar la calidad de vida de los vecinos vehÌculos.; $ 24.800.000 ; OBRAS VIALES ;100%;100%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;240;Dotar de infraestructura b·sica al barrio mejorar la calidad de vida de los vecinos vehÌculos.;91;SALADILLO;Buenos Aires;Finalizada
1003119503;2022;2023;PAVIMENTACI”N EN B SEIPOS  DPTO.: CAPITAL  LA RIOJA;Objetivo general: Contribuir con infraestructura necesaria para subsanar la transitabilidad y la accesibilidad a los barrios y mejorar la calidad de vida de los ciudadanos de la zona mencionada anteriormente.Objetivos especÌficos: 1. Tener calles adecuadas para transitar en la zona Sur de la Capital.2. Agilizar el transporte de colectivos urbanos traslado de enfermos estudiantes y vecinos del Barrio mencionado. 3. Mejorar la circulaciÛn del tr·nsito en la zona para fortalecer y garantizar la transitabilidad de los ciudadanos.; $ 178.050.402 ; OBRAS VIALES ;0,0866;99%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;210;Objetivo general: Contribuir con infraestructura necesaria para subsanar la transitabilidad y la accesibilidad a los barrios y mejorar la calidad de vida de los ciudadanos de la zona mencionada anteriormente.Objetivos especÌficos: 1. Tener calles adecuadas para transitar en la zona Sur de la Capital.2. Agilizar el transporte de colectivos urbanos traslado de enfermos estudiantes y vecinos del Barrio mencionado. 3. Mejorar la circulaciÛn del tr·nsito en la zona para fortalecer y garantizar la transitabilidad de los ciudadanos.;96;CAPITAL;La Rioja;Finalizada
1003119504;2022;2023;RED INTEGRAL DE CLOACAS  RIACHUELO CORRIENTES;Obra integral de red de lÌquidos cloacales y estaciÛn elevadora; $ 1.394.032.687 ; AGUA Y CLOACA ;0,2234;99%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;630;Obra integral de red de lÌquidos cloacales y estaciÛn elevadora;126;CAPITAL;Corrientes;En EjecuciÛn
1003119505;2022;2023;SUSTITUCI”N COLECTOR CLOACAL E INSTALACI”N ELECTROMEC√ÅNICA  CERRITO PARAN√Å ENTRE RÕOS;SustituciÛn Colector Cloacal e InstalaciÛn Electromec·nicas Cerrito; $ 471.901.052 ; AGUA Y CLOACA ;0,1808;40%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;545;SustituciÛn Colector Cloacal e InstalaciÛn Electromec·nicas Cerrito;124;PARAN¡;Entre RÌos;En EjecuciÛn
1003119506;2022;2022;PERFORACI”N DE UN POZO DE AGUA Y TANQUE DE RESERVA;Para abastecer un sector de la ciudad en el Barrio Santa Rosa es decir hacia el  Sur Este   donde se extiende la ciudad y continuamente hay poca presiÛn y en la mayorÌa de los casos y agudizado en Època estival directamente no tienen agua.; $ 30.369.345 ; AGUA Y CLOACA ;0,3397;42%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;120;Para abastecer un sector de la ciudad en el Barrio Santa Rosa es decir hacia el  Sur Este   donde se extiende la ciudad y continuamente hay poca presiÛn y en la mayorÌa de los casos y agudizado en Època estival directamente no tienen agua.;128;NOGOY¡;Entre RÌos;Finalizada
1003119512;2021;2022;CONSTRUCCI”N POZO PROFUNDO N 2  OBRAS COMPLEMENTARIAS Y CA—ERIA DE IMPULSI”N  TARTAGAL SALTA;Mejorar la oferta de caudales a la zona para reducir los problemas de dÈficit de agua potable existentes; $ 18.157.976 ; AGUA Y CLOACA ;0,1647;100%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;120;Mejorar la oferta de caudales a la zona para reducir los problemas de dÈficit de agua potable existentes;123;GENERAL JOS… DE SAN MARTÕN;Salta;Finalizada
1003119514;2022;2022;PROVISI”N DE AGUA POTABLE  LOS P√âREZ TUCUM√ÅN;PERFORACION DE POZO 140m Y COMPLEMENTOS - TANQUE ELEVADO - CASILLA DE COMANDO Y CLORACI”N - CERCADO DEL PREDIO -RED DE DISTRIBUCI”N 7.46109m Y COMPLEMENTOS - CONEXIONES DOMICILIARIAS.; $ 51.137.711 ; AGUA Y CLOACA ;0,2793;67%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;240;PERFORACION DE POZO 140m Y COMPLEMENTOS - TANQUE ELEVADO - CASILLA DE COMANDO Y CLORACI”N - CERCADO DEL PREDIO -RED DE DISTRIBUCI”N 7.46109m Y COMPLEMENTOS - CONEXIONES DOMICILIARIAS.;123;SIMOCA;Tucum·n;En EjecuciÛn
1003108126;2021;2021;AMPLIACION DE LA RED CLOACAL SECTOR CENTRO;El proyecto contempla la provisiÛn e instalaciÛn de 2.911 metros lineales de caÒerÌa de 160 mm de di·metro 40 metros lineales de caÒerÌa de 200 mm de di·metro 20 metros lineales de caÒerÌa de 250 mm de di·metro 21 bocas de registro 19 bocas de acceso y ventilaciÛn y 175 conexiones domiciliarias para brindar el servicio de recolecciÛn de desag¸es cloacales. Las redes se conectar·n a caÒerÌa existente y podr·n habilitarse inmediatamente luego de la finalizaciÛn y recepciÛn de la obra por parte del operador; $ 24.528.856 ; AGUA Y CLOACA ;76%;100%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;180;El proyecto contempla la provisiÛn e instalaciÛn de 2.911 metros lineales de caÒerÌa de 160 mm de di·metro 40 metros lineales de caÒerÌa de 200 mm de di·metro 20 metros lineales de caÒerÌa de 250 mm de di·metro 21 bocas de registro 19 bocas de acceso y ventilaciÛn y 175 conexiones domiciliarias para brindar el servicio de recolecciÛn de desag¸es cloacales. Las redes se conectar·n a caÒerÌa existente y podr·n habilitarse inmediatamente luego de la finalizaciÛn y recepciÛn de la obra por parte del operador;126;PU¡N;Buenos Aires;Finalizada
1003119516;2022;2024;PLANTA DE TRATAMIENTO Y RED CLOACAL EN LA LOCALIDAD DE A—ATUYA PROVINCIA DE SANTIAGO DEL ESTERO;La ejecuciÛn de una Red de ColecciÛn y ConducciÛn de los LÌquidos Cloacales Domiciliarios y su Planta de Tratamiento generar· efluentes tratados que puedan ser volcados o reutilizados adecuadamente.  Estas circunstancias mejorar·n la calidad de vida de los ciudadanos de AÒatuya disminuyendo las afectaciones de la salud p˙blica de manera general y en especial de las enfermedades hÌdricas y consolidar el desarrollo urbano y econÛmico protegiÈndose la calidad ambiental tanto de los recursos superficiales (RÌo Salado) como de los subterr·neos.; $ 4.930.108.739 ; AGUA Y CLOACA ;0,3763;4%;PLAN BELGRANO - NORTE GRANDE;900;La ejecuciÛn de una Red de ColecciÛn y ConducciÛn de los LÌquidos Cloacales Domiciliarios y su Planta de Tratamiento generar· efluentes tratados que puedan ser volcados o reutilizados adecuadamente.  Estas circunstancias mejorar·n la calidad de vida de los ciudadanos de AÒatuya disminuyendo las afectaciones de la salud p˙blica de manera general y en especial de las enfermedades hÌdricas y consolidar el desarrollo urbano y econÛmico protegiÈndose la calidad ambiental tanto de los recursos superficiales (RÌo Salado) como de los subterr·neos.;127;GENERAL TABOADA;Santiago Del Estero;En EjecuciÛn
1003119517;2022;2023;SISTEMA INTEGRAL DE RECOLECCI”N Y TRATAMIENTO DE EFLUENTES CLOACALES DE LA CIUDAD DE MALARGUE MENDOZA;El Objetivo principal del proyecto es incrementar la capacidad de conducciÛn del lÌquido cloacal de la ciudad de Malarg¸e e instalar un sistema integral de recolecciÛn y tratamiento que posteriormente ser· conducido a un sistema de desinfecciÛn para su posterior reuso agrÌcola en un √Årea de Cultivo Restringido Especial (ACRE).; $ 2.259.364.441 ; AGUA Y CLOACA ;0,6742;11%;PLAN BELGRANO - NORTE GRANDE;660;El Objetivo principal del proyecto es incrementar la capacidad de conducciÛn del lÌquido cloacal de la ciudad de Malarg¸e e instalar un sistema integral de recolecciÛn y tratamiento que posteriormente ser· conducido a un sistema de desinfecciÛn para su posterior reuso agrÌcola en un √Årea de Cultivo Restringido Especial (ACRE).;127;MALARGUE;Mendoza;En EjecuciÛn
1003119533;2022;2022;ETAPA 01CONSTRUCCION CICLOVIAS SALUDABLE URBANAS‚Äì LOS AMORES;MEJORAR LA ARQUITECTURA y AREA PARA NUESTROS VECINOS; $ 7.539.783 ; ARQUITECTURA ;0,3356;92%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;180;MEJORAR LA ARQUITECTURA y AREA PARA NUESTROS VECINOS;111;VERA;Santa Fe;Otra
1003119536;2022;2022;ETAPA 01  CONSTRUCCION VEREDAS PEATONALES H17 ILUMINACION LED  GOLONDRINA;ETAPA 01-Const. 1.53000 mts VEREDAS PEATONALES H¬∞-17 ( ANCHO 11 Mts) RAMPAS H¬∞ SE—ALETAS (Sector Acceso Ruta 3EscuelaSalita Medica ); $ 10.350.581 ; EQUIPAMIENTO URBANO ;0,7222;100%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;180;ETAPA 01-Const. 1.53000 mts VEREDAS PEATONALES H¬∞-17 ( ANCHO 11 Mts) RAMPAS H¬∞ SE—ALETAS (Sector Acceso Ruta 3EscuelaSalita Medica );85;VERA;Santa Fe;Otra
1003116100;2021;2022;ESTACI”N DE REBOMBEO ACUEDUCTO LAS MARTINETAS GRAL LA MADRID;El Presente proyecto trata de la optimizacion del acueducto Las Martinetas a fin de Obtener un incremento del caudal transportado; $ 24.494.630 ; AGUA Y CLOACA ;41%;6%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;545;El Presente proyecto trata de la optimizacion del acueducto Las Martinetas a fin de Obtener un incremento del caudal transportado;130;GENERAL LA MADRID;Buenos Aires;En EjecuciÛn
1003108070;2020;2021;AMPLIACI”N DE RED DE AGUA POTABLE EN DOMSELAAR  ETAPA II;Se busca ampliar el abastecimiento de agua potable en la Localidad de Domselaar otorgando una mayor calidad de vida a los vecinos que a˙n no cuentan con este servicio esencial.; $ 24.453.689 ; AGUA Y CLOACA ;91%;87%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;120;Se busca ampliar el abastecimiento de agua potable en la Localidad de Domselaar otorgando una mayor calidad de vida a los vecinos que a˙n no cuentan con este servicio esencial.;123;SAN VICENTE;Buenos Aires;Finalizada
1003119564;2021;2022;PROVISI”N DE AGUA POTABLE  RINCON DEPARTAMENTO RÕO SEGUNDO C”RDOBA;Cumplimentar la cobertura de servicios b·sico de Agua potable al 100% y Desag¸es Cloacales al 80% hacia el aÒo 2030 bajo el Plan Director de Agua Potable y Saneamiento de la Provincia de CÛrdoba. Acciones EstratÈgicas para un Desarrollo Sostenible GestiÛn 2020-2023.; $ 69.190.368 ; AGUA Y CLOACA ;0,15;81%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;180;Cumplimentar la cobertura de servicios b·sico de Agua potable al 100% y Desag¸es Cloacales al 80% hacia el aÒo 2030 bajo el Plan Director de Agua Potable y Saneamiento de la Provincia de CÛrdoba. Acciones EstratÈgicas para un Desarrollo Sostenible GestiÛn 2020-2023.;123;RÕO SEGUNDO;CÛrdoba;Finalizada
1003119565;2022;2022;LIMPIEZA LAGUNA ANAER”BICA  HERRERA URUGUAY ENTRE RÕOS;HERRERA - URUGUAY - ENTRE RIOS - LIMPIEZA LAGUNA ANAEROBICA.; $ 5.363.570 ; AGUA Y CLOACA ;0,491;46%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;60;HERRERA - URUGUAY - ENTRE RIOS - LIMPIEZA LAGUNA ANAEROBICA.;124;URUGUAY;Entre RÌos;Finalizada
1003119567;2021;2023;PLANTA POTABILIZADORA DE AGUA  CAVIAHUE NEUQU√âN;MEJORAR LA CALIDAD DEL AGUA PARA CONSUMO HUMANO Y SATISFACER LA DEMANDA  BENEFICIANDO A 5000 HABITANTES EN UNA PROYECCI”N DE 30 A—OS; $ 196.935.532 ; AGUA Y CLOACA ;0,15;76%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;759;MEJORAR LA CALIDAD DEL AGUA PARA CONSUMO HUMANO Y SATISFACER LA DEMANDA  BENEFICIANDO A 5000 HABITANTES EN UNA PROYECCI”N DE 30 A—OS;131;—ORQUÕN;NeuquÈn;En EjecuciÛn
1003119569;2022;2023;5 CUADRAS DE CORD”N CUNETA PARA MEJORAMIENTO BARRIAL EN VIDELA PRIMERA ETAPA;La obra e n todos sus casos pretende:* integrar las zona en conflicto con el consabido beneficio paratodos los habitantes de la localidad garantizando la comunicaciÛn vehicular y peatonal segura dentro de la zona urbana *propender al mejoramiento de la calidad de vida y del bienestar social *disminuir del dÈficit ocupacional en el distrito a travÈs del la construcciÛn de la obra por el sistema de AdministraciÛn Comunal *disminuir el costo en la prestaciÛn de servicios p˙blicos y* contribuir a mejorar el aspecto estÈtico general del ·rea urbana.; $ 7.027.291 ; EQUIPAMIENTO URBANO ;0,15;25%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;240;La obra e n todos sus casos pretende:* integrar las zona en conflicto con el consabido beneficio paratodos los habitantes de la localidad garantizando la comunicaciÛn vehicular y peatonal segura dentro de la zona urbana *propender al mejoramiento de la calidad de vida y del bienestar social *disminuir del dÈficit ocupacional en el distrito a travÈs del la construcciÛn de la obra por el sistema de AdministraciÛn Comunal *disminuir el costo en la prestaciÛn de servicios p˙blicos y* contribuir a mejorar el aspecto estÈtico general del ·rea urbana.;84;SAN JUSTO;Santa Fe;Finalizada
1003119580;2022;2023;LUMINARIAS Y PAVIMENTO ADOQUINADO PUERTO PIRAMIDES;Puesta en valor del casco histÛrico y las avenidas principales; $ 19.514.180 ; EQUIPAMIENTO URBANO ;0,3619;76%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;180;Puesta en valor del casco histÛrico y las avenidas principales;72;BIEDMA;Chubut;Otra
1003119581;2022;2023;PAVIMENTOS URBANOS SECTOR SUR OESTE DE TARTAGAL;El Sector Sur Oeste de la Localidad de Tartagal es el de mayor expansiÛn en los ˙ltimos aÒos debidoa las recientes finalizaciones de Barrios de Vivienda y Edificios Educativos por lo que esnecesario proveer de infraestructura b·sica en este caso infraestructura Vial quese encuentra realizada en forma parcial en los sectores a intervenir sobre las Calles San MiguelSan GerÛnimo y Petrolero.; $ 44.992.977 ; OBRAS VIALES ;0,3402;23%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;120;El Sector Sur Oeste de la Localidad de Tartagal es el de mayor expansiÛn en los ˙ltimos aÒos debidoa las recientes finalizaciones de Barrios de Vivienda y Edificios Educativos por lo que esnecesario proveer de infraestructura b·sica en este caso infraestructura Vial quese encuentra realizada en forma parcial en los sectores a intervenir sobre las Calles San MiguelSan GerÛnimo y Petrolero.;65;GENERAL JOS… DE SAN MARTÕN;Salta;Finalizada
1003108049;2020;2021;100% DE AGUA POTABLE Y DESAGUES CLOACALES EN LA CIUDAD DE CARLOS CASARES;La presente obra tiene por objeto proveer del servicio de PROVISI”N DE AGUA POTABLE y DESAGUE CLOACAL a distintos sectores de la Planta Urbana de Carlos Casares para completar el 100 % de AGUA Y CLOACAS a toda la poblaciÛn de la ciudad de CARLOS CASARES.Estos barrios se han visto postergados durante aÒos de poder tener tan importante servicio al no ser atendidos sus pedidos por parte de las empresas que tuvieron y tienen a su cargo la prestaciÛn del mismo. A su vez el sector que se pretende servir cuenta con una poblaciÛn cercana a los 4.000 habitantes en una zona donde el N.B.I. supera el 11%.; $ 24.421.888 ; AGUA Y CLOACA ;100%;100%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;180;La presente obra tiene por objeto proveer del servicio de PROVISI”N DE AGUA POTABLE y DESAGUE CLOACAL a distintos sectores de la Planta Urbana de Carlos Casares para completar el 100 % de AGUA Y CLOACAS a toda la poblaciÛn de la ciudad de CARLOS CASARES.Estos barrios se han visto postergados durante aÒos de poder tener tan importante servicio al no ser atendidos sus pedidos por parte de las empresas que tuvieron y tienen a su cargo la prestaciÛn del mismo. A su vez el sector que se pretende servir cuenta con una poblaciÛn cercana a los 4.000 habitantes en una zona donde el N.B.I. supera el 11%.;93;CARLOS CASARES;Buenos Aires;Finalizada
1003119601;2022;2023;VALORACI”N Y RESTAURACI”N DEL PATRIMONIO HIST”RICO DE 9 DE JULIO CORRIENTES;- Brindar un espaciÛ de contenciÛn y esparcimiento para las mujeres los niÒos y abuelos.- Promover la educaciÛn y el buen trato mediante charlas y talleres integradores.- Asistir tÈcnicamente a las personas que requieran de alg˙n tipo de asistencia ; $ 13.923.216 ; ARQUITECTURA ;0,0966;21%;DIRECCI”N NACIONAL DE GESTI”N DE OBRAS;360;- Brindar un espaciÛ de contenciÛn y esparcimiento para las mujeres los niÒos y abuelos.- Promover la educaciÛn y el buen trato mediante charlas y talleres integradores.- Asistir tÈcnicamente a las personas que requieran de alg˙n tipo de asistencia ;94;SAN ROQUE;Corrientes;En EjecuciÛn
1003119603;2022;2022;PAVIMENTO BARRIO TIRO FEDERAL;Proveer de pavimento flexible mejoramiento de red agua existente en barrio Tiro Federal sector 238 lotes para mejorar la condiciones de salubridad y acceso a servicios del barrio promoviendo la integraciÛn del mismo al resto de la ciudad brindando igualdad de condiciones.; $ 51.958.046 ; OBRAS VIALES ;0,5541;98%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;180;Proveer de pavimento flexible mejoramiento de red agua existente en barrio Tiro Federal sector 238 lotes para mejorar la condiciones de salubridad y acceso a servicios del barrio promoviendo la integraciÛn del mismo al resto de la ciudad brindando igualdad de condiciones.;65;GENERAL ROCA;RÌo Negro;Finalizada
1003119612;2022;2022;PROYECTO DE CORD”N CUNETA SECTOR CENTRO;Ordenar el desag¸e pluvial del sector indicado como asÌ tambiÈn el ordenamiento vial.; $ 15.787.438 ; OBRAS VIALES ;0,1272;6%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;180;Ordenar el desag¸e pluvial del sector indicado como asÌ tambiÈn el ordenamiento vial.;91;ROSARIO;Santa Fe;Otra
1003116037;2021;2021;AMPLIACION RED CLOACAL POZO DE BOMBEO Y C√ÅMARA DE VUELCO;Redes de desag¸es cloacales comprendidas en dos sectores: uno con calles de vecinos individuales y otro de barrio de viviendas totalizando entre ambos 1722.89 metros lineales. Una estaciÛn de bombeo y una c·mara de carga; $ 24.055.978 ; AGUA Y CLOACA ;100%;100%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;180;Redes de desag¸es cloacales comprendidas en dos sectores: uno con calles de vecinos individuales y otro de barrio de viviendas totalizando entre ambos 1722.89 metros lineales. Una estaciÛn de bombeo y una c·mara de carga;124;ADOLFO GONZALES CHAVES;Buenos Aires;En EjecuciÛn
1003107514;2021;2021;CONSTRUCCI”N DE CORD”N CUNETA Y AMPLIACI”N DE ALUMBRADO PUBLICO;Mejoramiento de los escurrimientos pluviales ordenamiento de la urbanizaciÛn del barrio; $ 24.000.000 ; VIVIENDA / H¡BITAT ;100%;100%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;210;Mejoramiento de los escurrimientos pluviales ordenamiento de la urbanizaciÛn del barrio;97;TRES ARROYOS;Buenos Aires;Finalizada
